#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
81,"Triangles","TOKYOPILL",0,165,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","Dopamine Online",2022-07-20,03:00,52,92,0,91,66,10,10,-6,G#/A♭,4,2023-01-13,5b4tC4KxbtMGLFI1louazN,"3186048 Records DK2",4B,QZK6H2269128
82,"Different Places","Fifty Grand, optic core",38,134,"breakcore, cloud rap, jungle, breakbeat, drum and bass, speedcore","Electronic, Hip Hop","Different Places",2022-02-22,02:14,51,68,0,87,10,0,0,-11,B minor,3,2023-01-13,54GAdNUIyrkume7NLjPLeP,"Red Mirror Records",10A,FR10S2278236
83,"Dance","Sadbalmain",0,119,"breakcore, jungle","Electronic","PURGATORY",2022-08-12,02:25,60,82,0,81,17,0,70,-9,C♯/D♭,4,2023-01-13,1diQAkkam07bi9F4nad0b5,"NUMBPROMISES",3B,QZMER2209617
84,"Skipping my Meds","POSITIVE+, LVCA LEON, Egofear",23,95,"breakcore, jungle, speedcore","Electronic","D-R-O-W-N",2022-07-15,05:06,26,80,1,95,8,0,10,-8,G#/A♭,4,2023-01-13,4l0UHtmB8xutWbPGhRFIaK,"NEGATIVE-",4B,QZK6H2223590
85,"Come Up","ize",6,172,"","","Ize Cream Man",2021-10-08,02:15,55,82,1,0,56,20,10,-4,G#/A♭,4,2023-01-13,0BeVWKwLkUB3SZsYiMitaV,"ize",4B,QZNWS2132632
86,"CHERRY","NOTION",44,175,"bassline, bass house, uk garage, drum and bass","Electronic","OUTSIDER",2022-02-11,02:37,30,94,1,0,49,10,0,-2,C,4,2023-01-13,2Fw3qPPl0hydVhffY290sf,"Notion",8B,UKQNV2100076
87,"Refuse","Swami Sound",33,134,"breakcore, uk garage","Electronic","Refuse",2022-06-01,03:17,66,83,16,5,43,0,30,-6,C,4,2023-01-13,643OAngjNVXB8Co42cUVjA,"Notes By Design",8B,USYBL2201034
88,"カガミ","AKIBA",0,120,"breakcore, jungle, speedcore, breakbeat","Electronic","LOST DREAMS",2021-08-27,02:18,32,61,75,72,17,0,10,-12,C♯/D♭,3,2023-01-13,45XVGZl9w7BoTo4bR9NRJo,"2439491 Records DK",3B,QZMEM2191836
89,"twin snakes","LOMAJI",21,150,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","twin snakes",2022-01-10,04:28,49,81,18,73,19,0,0,-9,G#/A♭,4,2023-01-13,55XDw1oatKj3VkwS9Hkv3n,"3967079 Records DK2",4B,QZPEW2204566
90,"substantial","disctr4k",32,113,"breakcore, jungle, rally house","Electronic, Rock","progression breaks",2021-12-10,03:24,28,99,1,66,19,0,10,-8,B,5,2023-01-13,36O0ig5q7OHuAYwMibWgFb,"disctr4k",1B,GX5MY2144208
